study_hours_per_week,attendance_rate,midterm_score,homework_avg_score,sleep_hours_per_night,time_on_social_media_min_per_day,gender,commute_time_minutes,has_part_time_job,favorite_music_genre,final_exam_score
33.6,0.89,45.0,54.0,7.4,98.0,0.0,30.0,1.0,energetic,90.0
12.0,0.66,68.0,59.0,6.1,117.0,0.0,83.0,1.0,energetic,76.0
5.3,0.44,65.0,56.0,6.3,99.0,0.0,84.0,1.0,energetic,72.0
34.5,0.69,56.0,46.0,7.4,120.0,0.0,58.0,1.0,calm,87.0
9.2,0.55,61.0,67.0,9.3,156.0,1.0,8.0,0.0,energetic,70.0
15.5,0.62,88.0,47.0,5.6,175.0,1.0,24.0,0.0,energetic,89.0
35.3,0.92,74.0,44.0,9.4,277.0,0.0,12.0,0.0,energetic,100.0
26.5,0.78,70.0,63.0,4.2,119.0,1.0,54.0,0.0,calm,94.0
24.7,0.93,78.0,59.0,8.4,51.0,1.0,36.0,0.0,calm,100.0
32.8,0.97,79.0,62.0,6.7,292.0,0.0,68.0,0.0,calm,98.0
8.9,0.62,67.0,43.0,7.1,295.0,0.0,15.0,0.0,calm,75.0
32.8,1.0,94.0,70.0,8.4,141.0,0.0,74.0,0.0,energetic,100.0
,0.87,59.0,67.0,7.2,186.0,0.0,54.0,0.0,calm,97.0
17.6,0.63,85.0,71.0,6.4,42.0,0.0,49.0,1.0,energetic,94.0
9.1,0.49,46.0,56.0,-1.9997785103982553,88.0,1.0,52.0,1.0,calm,72.0
36.2,1.0,74.0,47.0,9.4,198.0,1.0,46.0,0.0,calm,100.0
13.6,0.69,82.0,51.0,5.8,61.0,1.0,59.0,0.0,calm,84.0
18.9,0.78,80.0,50.0,4.4,83.0,1.0,50.0,0.0,calm,87.0
29.6,0.84,62.0,44.0,6.3,219.0,0.0,84.0,1.0,energetic,87.0
14.6,0.53,45.0,49.0,8.3,125.0,1.0,80.0,1.0,energetic,68.0
24.4,0.59,46.0,59.0,6.1,63.0,0.0,72.0,0.0,calm,80.0
14.8,0.65,84.0,58.0,5.2,53.0,0.0,7.0,1.0,calm,87.0
25.0,0.78,65.0,63.0,9.2,78.0,1.0,44.0,0.0,calm,88.0
14.8,0.73,79.0,65.0,6.9,109.0,1.0,24.0,0.0,calm,83.0
18.0,0.72,86.0,74.0,6.3,94.0,0.0,35.0,0.0,calm,99.0
13.5,0.49,90.0,47.0,9.9,256.0,1.0,14.0,0.0,calm,81.0
6.6,0.7,84.0,52.0,7.6,290.0,1.0,28.0,0.0,calm,79.0
36.8,1.0,45.0,49.0,7.4,229.0,0.0,66.0,1.0,energetic,97.0
19.3,0.72,86.0,110.83492002338673,5.3,255.0,0.0,73.0,0.0,energetic,89.0
11.5,0.69,58.0,39.0,5.7,293.0,0.0,28.0,1.0,calm,72.0
14.9,0.5,86.0,66.0,7.2,200.0,1.0,30.0,0.0,calm,88.0
33.6,0.87,147.94228038566064,64.0,5.5,89.0,1.0,67.0,0.0,energetic,100.0
9.9,,62.0,48.0,7.3,252.0,0.0,45.0,0.0,energetic,74.0
17.6,0.64,55.0,57.0,9.9,264.0,0.0,39.0,1.0,energetic,70.0
25.7,0.82,88.0,60.0,6.5,234.0,1.0,6.0,1.0,energetic,100.0
36.8,0.89,61.0,56.0,7.1,73.0,0.0,42.0,0.0,energetic,100.0
32.5,0.8,82.0,66.0,9.6,178.0,1.0,79.0,1.0,energetic,100.0
20.7,0.76,78.0,61.0,4.5,152.0,1.0,71.0,1.0,calm,94.0
19.1,0.71,45.0,47.0,9.7,235.0,0.0,32.0,1.0,energetic,68.0
12.5,0.64,71.0,58.0,4.7,33.0,0.0,48.0,0.0,calm,81.0
15.3,0.62,86.0,56.0,9.3,,1.0,40.0,0.0,energetic,81.0
11.4,0.6,71.0,47.0,7.2,242.0,1.0,45.0,1.0,calm,75.0
11.9,0.53,66.0,61.0,7.4,79.0,1.0,34.0,1.0,energetic,81.0
6.2,0.61,41.0,52.0,5.5,292.0,1.0,46.0,0.0,calm,57.0
24.4,0.6,94.0,64.0,9.3,117.0,1.0,74.0,1.0,calm,100.0
7.0,0.46,46.0,63.0,7.3,205.0,1.0,18.0,1.0,calm,61.0
19.7,0.92,65.0,62.0,8.0,284.0,0.0,74.0,0.0,calm,87.0
27.3,0.82,42.0,50.0,7.5,244.0,0.0,55.0,0.0,calm,83.0
37.4,0.99,46.0,37.0,4.7,284.0,0.0,54.0,0.0,calm,93.0
16.7,0.88,47.0,52.0,4.6,263.0,1.0,9.0,0.0,energetic,78.0
14.9,0.69,46.0,44.0,5.1,296.0,0.0,80.0,0.0,energetic,67.0
11.3,0.43,92.0,51.0,8.2,262.0,0.0,18.0,1.0,calm,74.0
80.9706544274885,0.66,55.0,58.0,9.3,38.0,1.0,58.0,1.0,calm,78.0
8.8,0.87,52.0,63.0,9.7,94.0,0.0,88.0,0.0,calm,75.0
13.7,0.76,57.0,41.0,5.4,205.0,1.0,86.0,1.0,calm,73.0
6.7,0.36,92.0,67.0,9.9,139.0,0.0,61.0,1.0,energetic,77.0
28.1,0.75,70.0,57.0,4.5,119.0,1.0,88.0,0.0,energetic,97.0
26.1,0.6,79.0,52.0,7.9,213.0,0.0,12.0,1.0,energetic,87.0
-26.139078904163576,0.73,48.0,98.65688975708986,5.6,195.0,1.0,76.0,1.0,energetic,85.0
32.6,0.92,77.0,49.0,8.1,153.0,0.0,83.0,1.0,energetic,100.0
19.8,0.48,63.0,67.0,6.9,74.0,1.0,86.0,0.0,calm,83.0
23.8,0.55,80.0,74.0,6.6,264.0,0.0,44.0,1.0,calm,86.0
12.6,0.75,68.0,57.0,5.2,203.0,0.0,79.0,0.0,calm,77.0
29.9,0.78,90.0,77.0,8.6,209.0,0.0,22.0,0.0,calm,100.0
13.4,0.54,46.0,35.0,6.2,199.0,0.0,34.0,0.0,calm,67.0
31.6,0.99,82.0,48.0,7.6,265.0,1.0,36.0,1.0,calm,100.0
23.4,0.67,95.0,59.0,6.8,39.0,0.0,39.0,0.0,calm,100.0
8.3,0.61,45.0,46.0,4.1,171.0,1.0,51.0,1.0,calm,56.0
7.7,0.54,,63.0,6.4,158.0,0.0,55.0,1.0,,75.0
25.6,0.9,75.0,45.0,5.6,86.0,0.0,28.0,0.0,energetic,98.0
31.7,0.89,84.0,47.0,6.6,287.0,0.0,79.0,0.0,calm,100.0
32.3,0.9,90.0,57.0,7.0,293.0,0.0,35.0,0.0,calm,100.0
29.1,0.87,51.0,41.0,9.2,169.0,1.0,64.0,0.0,calm,88.0
8.4,0.65,84.0,50.0,5.2,255.0,0.0,10.0,0.0,calm,74.0
21.3,0.8,74.0,60.0,6.7,295.0,0.0,56.0,0.0,calm,84.0
37.3,0.72,47.0,36.0,4.8,82.0,0.0,36.0,1.0,calm,88.0
10.3,0.66,54.0,50.0,7.5,158.0,0.0,54.0,0.0,energetic,64.0
35.7,1.0,70.0,56.0,5.8,101.0,0.0,47.0,1.0,calm,100.0
12.1,0.63,71.0,63.0,9.8,112.0,1.0,68.0,1.0,calm,79.0
17.3,0.68,53.0,42.0,7.1,57.0,0.0,79.0,1.0,calm,77.0
21.2,0.8,44.0,58.0,4.3,158.0,0.0,13.0,0.0,calm,76.0
28.1,0.73,44.0,52.0,5.5,34.0,1.0,55.0,1.0,calm,94.0
24.1,0.82,62.0,52.0,7.1,209.0,0.0,37.0,1.0,calm,79.0
26.9,0.74,65.0,60.0,8.3,235.0,1.0,37.0,1.0,calm,89.0
32.1,0.9,89.0,51.0,5.8,247.0,0.0,86.0,0.0,calm,100.0
39.7,0.88,66.0,58.0,8.7,162.0,1.0,19.0,0.0,calm,98.0
28.6,0.64,40.0,57.0,5.8,263.0,0.0,86.0,0.0,calm,78.0
17.2,0.81,81.0,51.0,5.3,241.0,0.0,43.0,0.0,energetic,87.0
5.3,0.66,44.0,50.0,4.2,264.0,1.0,46.0,0.0,calm,60.0
11.3,0.58,83.0,67.0,8.5,164.0,0.0,49.0,1.0,energetic,80.0
13.9,0.85,68.0,60.0,8.7,183.0,0.0,34.0,0.0,energetic,85.0
9.6,0.45,71.0,56.0,9.1,257.0,0.0,28.0,1.0,calm,69.0
9.6,0.66,85.0,71.0,6.5,183.0,1.0,14.0,0.0,energetic,86.0
18.7,0.63,55.0,49.0,8.5,144.0,0.0,63.0,0.0,calm,77.0
23.5,0.85,84.0,56.0,8.9,608.4110142276668,0.0,11.0,1.0,energetic,92.0
18.5,0.87,60.0,65.0,9.1,150.0,0.0,61.0,1.0,energetic,92.0
8.0,0.57,93.0,72.0,7.9,289.0,0.0,48.0,1.0,energetic,80.0
30.1,0.59,47.0,60.0,5.0,203.0,1.0,75.0,0.0,energetic,80.0
10.2,0.81,64.0,55.0,6.1,115.0,0.0,22.0,0.0,calm,80.0
10.5,0.56,82.0,53.0,6.4,30.0,0.0,31.0,0.0,energetic,82.0
22.5,0.64,58.0,47.0,5.5,222.0,1.0,83.0,1.0,calm,82.0
5.2,,67.0,65.0,9.9,148.0,0.0,14.0,1.0,calm,64.0
19.3,0.72,50.0,38.0,6.4,195.0,1.0,14.0,0.0,calm,77.0
8.2,0.6,79.0,53.0,9.2,197.0,1.0,7.0,0.0,energetic,77.0
20.3,0.43,81.0,74.0,8.2,105.0,0.0,87.0,0.0,calm,83.0
10.9,0.68,67.0,57.0,4.5,85.0,1.0,33.0,0.0,energetic,78.0
29.7,0.84,42.0,49.0,6.0,182.0,1.0,84.0,0.0,energetic,86.0
23.0,0.83,68.0,42.0,4.3,72.0,0.0,80.0,0.0,energetic,83.0
32.6,0.88,89.0,48.0,9.1,156.0,0.0,11.0,0.0,calm,100.0
8.6,0.58,51.0,35.0,7.2,31.0,1.0,84.0,0.0,calm,66.0
18.2,0.65,80.0,52.0,8.0,234.0,0.0,75.0,0.0,calm,83.0
11.6,0.44,66.0,47.0,6.3,131.0,1.0,69.0,1.0,calm,69.0
31.2,0.65,85.0,67.0,8.1,162.0,1.0,9.0,0.0,calm,100.0
32.1,0.82,40.0,48.0,5.9,250.0,1.0,83.0,1.0,energetic,88.0
18.8,0.52,71.0,56.0,4.6,107.0,1.0,22.0,1.0,calm,77.0
8.3,0.53,43.0,58.0,9.3,147.0,1.0,14.0,0.0,calm,62.0
18.5,0.58,65.0,64.0,8.9,87.0,1.0,16.0,0.0,calm,86.0
11.9,0.56,95.0,71.0,6.1,170.0,1.0,79.0,0.0,energetic,92.0
21.4,0.75,75.0,66.0,8.2,294.0,1.0,20.0,0.0,calm,92.0
5.1,0.51,60.0,57.0,7.3,220.0,1.0,182.98887125026255,0.0,energetic,71.0
39.3,1.0,60.0,66.0,9.3,149.0,0.0,80.0,0.0,calm,100.0
17.0,0.61,63.0,50.0,5.6,38.0,1.0,63.0,1.0,calm,83.0
15.0,0.67,82.0,54.0,7.8,57.0,0.0,46.0,0.0,calm,83.0
34.9,0.85,84.0,72.0,6.6,183.0,0.0,6.0,0.0,energetic,100.0
38.8,0.78,54.0,37.0,6.7,49.0,1.0,55.0,1.0,energetic,100.0
35.6,0.71,83.0,48.0,5.2,126.0,0.0,6.0,0.0,calm,100.0
6.9,0.61,74.0,66.0,7.8,133.0,1.0,58.0,1.0,energetic,79.0
20.3,0.54,41.0,45.0,6.9,271.0,0.0,20.0,0.0,calm,73.0
38.8,0.72,68.0,41.0,8.7,173.0,1.0,53.0,0.0,calm,98.0
25.9,0.69,56.0,52.0,7.2,138.0,1.0,25.0,1.0,energetic,90.0
31.0,0.8,87.0,71.0,8.1,63.0,1.0,38.0,1.0,calm,100.0
35.5,0.77,-0.09572650979437469,60.0,9.5,185.0,1.0,36.0,1.0,energetic,100.0
22.0,0.62,58.0,65.0,8.2,227.0,0.0,89.0,0.0,calm,81.0
17.4,0.71,93.0,71.0,9.6,159.0,0.0,39.0,1.0,calm,89.0
27.1,0.63,58.0,65.0,8.0,223.0,1.0,27.0,1.0,energetic,83.0
8.4,0.63,68.0,66.0,6.2,173.0,0.0,50.0,1.0,energetic,70.0
39.5,0.88,63.0,49.0,7.8,241.0,1.0,22.0,1.0,energetic,100.0
24.5,0.84,73.0,70.0,6.9,42.0,1.0,55.0,0.0,calm,98.0
29.6,0.86,67.0,44.0,9.6,35.0,0.0,13.0,0.0,calm,98.0
30.0,0.84,94.0,71.0,5.7,155.0,0.0,68.0,0.0,calm,100.0
18.7,0.69,71.0,63.0,6.4,215.0,0.0,23.0,0.0,calm,84.0
23.5,0.57,92.0,72.0,7.6,300.0,0.0,8.0,1.0,energetic,92.0
20.8,0.85,63.0,42.0,9.5,131.0,0.0,44.0,1.0,calm,80.0
13.9,0.53,64.0,47.0,9.3,49.0,0.0,14.0,1.0,calm,78.0
15.0,0.69,73.0,64.0,9.9,171.0,0.0,71.0,1.0,calm,80.0
28.9,0.75,75.0,49.0,6.5,263.0,0.0,73.0,0.0,calm,88.0
11.3,0.63,84.0,53.0,8.9,145.0,1.0,64.0,0.0,energetic,83.0
28.0,0.83,62.0,51.0,7.3,89.0,0.0,69.0,0.0,energetic,91.0
39.7,0.84,55.0,38.0,9.6,142.0,1.0,87.0,0.0,calm,88.0
37.0,1.0,81.0,45.0,6.6,94.0,0.0,47.0,1.0,calm,100.0
21.5,0.66,89.0,77.0,4.4,138.0,0.0,89.0,0.0,energetic,90.0
32.1,0.8,52.0,38.0,5.1,156.0,0.0,75.0,1.0,energetic,83.0
32.9,0.78,44.0,60.0,8.7,255.0,1.0,47.0,0.0,energetic,84.0
15.7,0.66,67.0,43.0,8.0,100.0,0.0,11.0,0.0,energetic,76.0
34.9,0.87,94.0,70.0,5.7,217.0,0.0,63.0,0.0,calm,100.0
32.3,0.74,60.0,48.0,5.8,110.0,0.0,49.0,0.0,calm,92.0
9.2,0.67,70.0,46.0,8.0,47.0,0.0,66.0,0.0,energetic,77.0
38.4,0.93,65.0,49.0,7.8,168.0,0.0,32.0,0.0,calm,100.0
39.2,0.97,60.0,46.0,6.5,72.0,1.0,54.0,1.0,energetic,100.0
16.6,0.68,61.0,62.0,8.9,280.0,1.0,34.0,0.0,energetic,77.0
38.6,1.0,72.0,57.0,6.6,138.0,0.0,40.0,1.0,calm,100.0
10.0,0.5,76.0,65.0,9.4,30.0,0.0,42.0,1.0,energetic,78.0
11.4,0.46,72.0,55.0,5.2,42.0,0.0,82.0,1.0,energetic,74.0
13.4,0.41,86.0,72.0,9.7,292.0,1.0,37.0,1.0,energetic,78.0
5.7,0.66,93.0,61.0,6.3,102.0,1.0,41.0,1.0,energetic,88.0
10.5,0.61,72.0,49.0,8.3,221.0,0.0,40.0,1.0,energetic,75.0
19.9,0.68,52.0,64.0,8.8,243.0,0.0,69.0,0.0,calm,79.0
23.2,0.69,77.0,50.0,4.8,201.0,1.0,80.0,0.0,energetic,86.0
24.7,0.63,43.0,40.0,7.3,46.0,1.0,51.0,0.0,energetic,74.0
21.1,0.86,50.0,54.0,7.3,165.0,1.0,53.0,1.0,calm,87.0
35.9,0.93,64.0,42.0,7.7,87.0,0.0,38.0,1.0,calm,100.0
11.7,0.49,90.0,66.0,7.8,70.0,1.0,61.0,1.0,energetic,95.0
16.1,0.72,89.0,62.0,5.5,145.0,1.0,20.0,0.0,energetic,95.0
35.0,0.86,87.0,52.0,4.4,88.0,0.0,20.0,0.0,calm,100.0
23.0,0.74,91.0,71.0,6.8,262.0,0.0,24.0,0.0,calm,96.0
5.4,0.68,67.0,55.0,8.4,113.0,1.0,50.0,1.0,energetic,75.0
14.4,0.55,69.0,68.0,8.1,30.0,0.0,76.0,0.0,energetic,78.0
15.9,0.73,90.0,75.0,4.8,107.0,0.0,25.0,1.0,energetic,93.0
13.8,0.71,49.0,64.0,7.5,43.0,0.0,17.0,0.0,energetic,80.0
16.9,0.83,87.0,54.0,6.8,145.0,0.0,14.0,0.0,energetic,92.0
11.8,0.54,60.0,41.0,4.7,44.0,1.0,68.0,0.0,energetic,69.0
25.5,0.73,66.0,41.0,5.4,74.0,0.0,22.0,1.0,calm,89.0
27.2,0.66,81.0,71.0,7.2,90.0,0.0,39.0,1.0,energetic,97.0
32.2,0.87,67.0,55.0,9.9,130.0,1.0,84.0,0.0,energetic,100.0
17.6,0.85,92.0,48.0,8.8,270.0,0.0,37.0,1.0,calm,92.0
15.3,0.77,82.0,52.0,4.4,71.0,1.0,48.0,0.0,calm,91.0
25.5,0.63,94.0,57.0,5.7,100.0,0.0,17.0,0.0,calm,95.0
29.7,0.85,93.0,78.0,8.9,175.0,0.0,43.0,0.0,calm,100.0
29.6,0.79,63.0,39.0,6.9,271.0,1.0,83.0,0.0,calm,92.0
22.0,0.61,94.0,66.0,9.5,231.0,1.0,16.0,0.0,calm,98.0
28.0,0.73,44.0,33.0,5.0,184.0,0.0,38.0,0.0,calm,77.0
31.1,1.0,78.0,60.0,8.6,283.0,0.0,70.0,0.0,calm,100.0
34.2,0.94,72.0,52.0,5.8,232.0,1.0,7.0,1.0,energetic,100.0
8.2,0.47,61.0,52.0,6.5,199.0,0.0,79.0,1.0,energetic,68.0
29.9,0.9,72.0,57.0,8.5,185.0,1.0,58.0,0.0,energetic,100.0
12.4,0.61,86.0,46.0,8.1,234.0,1.0,34.0,0.0,calm,82.0
12.5,0.7,88.0,52.0,7.4,282.0,1.0,24.0,0.0,energetic,90.0
31.3,0.72,80.0,59.0,6.4,278.0,0.0,33.0,1.0,calm,95.0
18.9,0.62,83.0,74.0,4.2,117.0,0.0,59.0,1.0,calm,96.0
15.8,0.43,89.0,69.0,4.1,275.0,0.0,36.0,1.0,calm,75.0
29.9,0.86,71.0,51.0,9.5,184.0,1.0,26.0,1.0,energetic,94.0
28.8,0.82,85.0,66.0,4.2,35.0,0.0,73.0,0.0,calm,100.0
35.6,0.75,90.0,66.0,5.9,131.0,0.0,34.0,0.0,calm,100.0
25.7,0.75,45.0,62.0,9.5,292.0,0.0,19.0,1.0,energetic,77.0
29.0,0.83,62.0,61.0,5.7,117.0,1.0,15.0,1.0,calm,100.0
19.7,0.62,65.0,40.0,7.9,196.0,1.0,27.0,0.0,energetic,83.0
24.8,0.74,93.0,53.0,5.8,180.0,0.0,90.0,1.0,calm,94.0
15.5,0.66,55.0,43.0,8.0,206.0,0.0,50.0,1.0,energetic,74.0
5.9,0.53,87.0,75.0,9.9,132.0,0.0,62.0,0.0,energetic,76.0
27.4,0.76,65.0,63.0,9.2,131.0,1.0,42.0,0.0,calm,92.0
25.5,0.78,58.0,42.0,8.7,155.0,1.0,50.0,0.0,energetic,86.0
14.7,0.64,84.0,72.0,7.8,264.0,0.0,51.0,1.0,energetic,87.0
39.8,0.93,79.0,58.0,9.2,37.0,0.0,82.0,1.0,energetic,100.0
15.6,0.87,63.0,48.0,8.6,212.0,1.0,32.0,1.0,energetic,84.0
28.3,0.77,85.0,72.0,9.0,155.0,1.0,71.0,1.0,calm,100.0
8.1,0.55,68.0,50.0,4.2,216.0,1.0,9.0,0.0,energetic,65.0
30.5,0.71,67.0,48.0,5.7,206.0,0.0,46.0,0.0,energetic,91.0
27.6,0.94,55.0,62.0,4.9,182.0,1.0,88.0,1.0,energetic,93.0
10.5,0.58,82.0,54.0,6.7,272.0,1.0,18.0,1.0,calm,79.0
33.3,0.96,42.0,41.0,7.4,230.0,1.0,24.0,0.0,calm,91.0
13.9,0.71,47.0,45.0,9.3,110.0,0.0,35.0,0.0,calm,72.0
30.2,0.77,94.0,62.0,9.7,249.0,0.0,60.0,1.0,calm,100.0
30.5,0.67,44.0,42.0,9.5,203.0,1.0,45.0,1.0,calm,86.0
17.9,0.67,91.0,57.0,9.3,47.0,1.0,54.0,1.0,energetic,96.0
22.5,0.7,77.0,60.0,4.1,187.0,0.0,20.0,0.0,energetic,88.0
8.1,0.72,70.0,60.0,4.5,178.0,0.0,48.0,0.0,energetic,72.0
32.1,0.64,42.0,45.0,6.5,88.0,0.0,16.0,0.0,calm,81.0
36.3,0.76,56.0,58.0,5.0,148.0,1.0,16.0,0.0,energetic,89.0
28.0,0.67,48.0,58.0,4.7,259.0,1.0,80.0,0.0,calm,83.0
28.8,0.79,87.0,72.0,4.4,272.0,0.0,12.0,1.0,energetic,100.0
26.8,0.72,59.0,57.0,7.0,79.0,0.0,58.0,1.0,calm,89.0
20.8,0.76,75.0,50.0,9.9,88.0,0.0,62.0,0.0,energetic,86.0
7.0,0.75,54.0,38.0,9.5,120.0,0.0,25.0,0.0,calm,65.0
19.2,0.82,77.0,53.0,7.2,241.0,0.0,28.0,0.0,energetic,88.0
26.1,0.59,57.0,46.0,4.8,268.0,0.0,15.0,0.0,energetic,74.0
22.8,0.68,92.0,77.0,6.5,83.0,1.0,71.0,0.0,calm,100.0
11.1,0.59,89.0,58.0,9.2,193.0,1.0,-99.13670908726965,1.0,energetic,82.0
16.4,0.76,81.0,70.0,9.8,146.0,0.0,56.0,0.0,calm,91.0
23.9,0.63,48.0,37.0,6.7,235.0,1.0,80.0,1.0,calm,79.0
9.6,-0.02955131958926427,42.0,33.0,7.5,263.0,0.0,32.0,0.0,energetic,53.0
26.2,0.75,52.0,40.0,6.6,226.0,1.0,11.0,1.0,energetic,87.0
36.1,0.86,79.0,46.0,9.9,299.0,1.0,87.0,0.0,energetic,100.0
18.1,0.62,63.0,52.0,4.8,61.0,0.0,67.0,0.0,calm,80.0
24.3,0.8,76.0,70.0,7.8,201.0,1.0,36.0,1.0,energetic,100.0
29.1,0.61,61.0,48.0,7.3,234.0,0.0,12.0,0.0,calm,82.0
34.0,0.81,61.0,60.0,9.4,82.0,0.0,9.0,0.0,calm,97.0
39.2,0.98,76.0,64.0,5.8,138.0,1.0,64.0,0.0,energetic,100.0
27.0,0.61,81.0,71.0,4.6,283.0,0.0,11.0,1.0,energetic,89.0
26.5,0.81,60.0,48.0,6.8,139.0,0.0,53.0,1.0,energetic,92.0
16.6,0.62,66.0,46.0,8.9,114.0,0.0,81.0,0.0,energetic,75.0
16.8,0.63,61.0,63.0,6.3,207.0,1.0,89.0,1.0,energetic,79.0
17.7,0.81,147.164680840804,60.0,5.1,252.0,0.0,45.0,1.0,calm,85.0
28.7,0.99,79.0,60.0,4.4,113.0,0.0,13.0,0.0,calm,100.0
20.5,0.72,83.0,73.0,4.0,75.0,1.0,66.0,0.0,calm,96.0
27.0,0.8,49.0,49.0,8.4,249.0,1.0,32.0,0.0,energetic,83.0
24.7,0.78,45.0,34.0,6.0,297.0,1.0,75.0,1.0,energetic,81.0
23.0,0.53,86.0,54.0,4.8,114.0,0.0,42.0,0.0,energetic,88.0
32.0,0.88,94.0,51.0,6.7,216.0,1.0,19.0,1.0,calm,100.0
11.6,0.65,85.0,59.0,9.1,281.0,0.0,82.0,0.0,calm,77.0
30.0,0.74,46.0,58.0,7.4,207.0,0.0,29.0,0.0,calm,85.0
5.5,0.12514558365943118,55.0,51.0,7.8,242.0,1.0,57.0,0.0,energetic,64.0
12.9,0.53,47.0,57.0,4.2,149.0,0.0,64.0,0.0,calm,65.0
27.3,0.94,59.0,41.0,6.3,184.0,1.0,56.0,1.0,calm,90.0
27.2,0.75,65.0,46.0,6.2,31.0,0.0,31.0,0.0,calm,92.0
12.3,0.64,61.0,50.0,5.8,63.0,0.0,53.0,0.0,energetic,81.0
36.7,0.86,55.0,62.0,9.4,236.0,0.0,15.0,1.0,energetic,90.0
27.5,0.82,51.0,64.0,5.6,239.0,1.0,86.0,1.0,calm,90.0
9.8,0.7,51.0,65.0,4.2,220.0,1.0,62.0,0.0,calm,72.0
34.1,0.83,94.0,73.0,7.8,97.0,0.0,7.0,0.0,energetic,100.0
27.1,0.53,56.0,55.0,5.7,88.0,1.0,16.0,1.0,calm,82.0
27.3,0.65,84.0,67.0,5.1,103.0,0.0,57.0,1.0,energetic,100.0
15.0,0.67,44.0,54.0,8.5,122.0,0.0,29.0,0.0,energetic,72.0
18.7,0.67,41.0,58.0,9.3,294.0,0.0,44.0,1.0,calm,68.0
18.1,0.92,78.0,69.0,7.6,235.0,1.0,10.0,0.0,energetic,92.0
18.6,0.53,51.0,39.0,9.9,119.0,0.0,64.0,0.0,calm,69.0
7.5,0.49,76.0,57.0,4.7,230.0,1.0,49.0,0.0,energetic,75.0
22.4,0.72,45.0,42.0,9.4,77.0,1.0,46.0,0.0,calm,80.0
14.7,0.58,70.0,68.0,9.9,220.0,1.0,82.0,0.0,energetic,81.0
9.5,0.87,71.0,63.0,5.1,265.0,0.0,43.0,0.0,calm,79.0
26.4,0.74,65.0,59.0,9.1,245.0,0.0,11.0,1.0,calm,83.0
31.1,0.73,83.0,48.0,9.7,282.0,1.0,73.0,0.0,energetic,94.0
8.0,0.59,60.0,56.0,10.0,182.0,0.0,87.0,1.0,calm,59.0
20.2,0.55,47.0,50.0,6.7,268.0,1.0,59.0,1.0,,73.0
5.9,0.52,43.0,45.0,8.2,182.0,1.0,65.0,1.0,calm,63.0
7.5,0.38,71.0,71.0,6.6,272.0,0.0,19.0,0.0,calm,68.0
32.2,0.89,93.0,55.0,4.1,273.0,1.0,79.0,0.0,energetic,100.0
5.1,0.33,60.0,53.0,7.0,292.0,1.0,70.0,0.0,energetic,67.0
28.0,0.81,57.0,53.0,9.6,225.0,1.0,48.0,0.0,calm,86.0
22.8,0.76,85.0,51.0,4.4,72.0,1.0,50.0,0.0,energetic,95.0
21.4,0.7,,33.0,9.5,268.0,1.0,50.0,0.0,calm,68.0
20.0,0.73,48.0,44.0,6.2,163.0,1.0,83.0,0.0,calm,76.0
36.1,1.0,59.0,38.0,7.1,104.0,1.0,44.0,0.0,energetic,100.0
39.3,0.89,74.0,67.0,9.9,200.0,1.0,66.0,0.0,energetic,100.0
33.3,0.85,41.0,55.0,9.3,178.0,0.0,71.0,1.0,calm,84.0
31.4,0.72,92.0,73.0,7.7,82.0,1.0,39.0,0.0,energetic,100.0
6.1,0.54,82.0,73.0,5.5,93.0,0.0,28.0,0.0,calm,78.0
7.1,0.56,74.0,63.0,4.2,240.0,1.0,16.0,1.0,calm,71.0
34.6,0.85,52.0,47.0,6.1,128.0,1.0,89.0,0.0,energetic,96.0
20.6,0.56,94.0,71.0,9.2,198.0,1.0,68.0,1.0,calm,95.0
22.9,0.66,65.0,46.0,9.4,225.0,0.0,54.0,1.0,energetic,73.0
12.8,0.55,78.0,48.0,6.3,247.0,1.0,41.0,1.0,calm,82.0
33.0,0.72,,38.0,6.1,107.0,1.0,24.0,1.0,calm,87.0
31.7,0.81,81.0,73.0,6.0,146.0,0.0,29.0,0.0,calm,100.0
37.4,0.89,72.0,64.0,7.8,128.0,1.0,22.0,1.0,energetic,100.0
18.6,0.59,66.0,58.0,6.8,97.0,0.0,68.0,0.0,energetic,81.0
13.3,0.69,69.0,68.0,7.5,235.0,1.0,75.0,1.0,energetic,84.0
35.6,0.94,94.0,57.0,5.1,212.0,1.0,57.0,1.0,calm,100.0
18.7,0.78,42.0,36.0,9.6,217.0,0.0,40.0,1.0,calm,63.0
12.6,0.64,82.0,56.0,7.0,112.0,1.0,74.0,0.0,calm,88.0
11.7,0.6,74.0,45.0,6.7,239.0,0.0,40.0,0.0,energetic,78.0
24.6,0.86,62.0,53.0,5.8,236.0,0.0,27.0,1.0,energetic,90.0
6.6,0.58,43.0,44.0,8.3,257.0,0.0,14.0,0.0,calm,59.0
10.4,0.68,42.0,34.0,5.6,68.0,0.0,62.0,1.0,energetic,62.0
5.3,0.47,79.0,49.0,4.8,149.0,1.0,53.0,1.0,calm,76.0
22.4,0.75,70.0,56.0,6.1,223.0,0.0,38.0,0.0,energetic,84.0
9.2,0.62,71.0,49.0,9.8,274.0,0.0,35.0,0.0,energetic,73.0
38.3,0.91,72.0,51.0,7.1,152.0,0.0,62.0,0.0,energetic,100.0
33.5,0.88,64.0,54.0,6.6,91.0,0.0,35.0,1.0,energetic,93.0
6.6,0.47,90.0,62.0,6.3,221.0,1.0,75.0,0.0,energetic,85.0
